CO_MUNICIP;CO_MUNICDV;CO_STATUS;DS_NOME;SG_UF;IN_CAPITAL;IN_AMAZLEG;IN_SEMIAR;IN_FRONTZN;DT_INSTAL;DT_EXTIN;CO_SUCESS;NU_LATITUD;NU_LONGIT;NU_ALTITUD;NU_AREA
220370;1;S;ESPERANTINA;PI;N;N;N;N;1938;;;-39.020;-422.340;59;911
430780;7;S;ESTRELA;RS;N;N;N;N;1876;;;-295.020;-519.660;39;184
240360;8;S;EXTREMOZ;RN;N;N;N;N;1963;;;-57.060;-353.070;41;125
240300;4;S;CRUZETA;RN;N;N;S;N;1953;;;-64.120;-367.900;231;295
220320;6;S;CURIMATA;PI;N;N;S;N;1953;;;-100.360;-443.060;328;2360
291000;8;S;DARIO MEIRA;BA;N;N;N;N;1962;;;-144.360;-399.080;208;400
420490;5;S;DESCANSO;SC;N;N;N;S;1956;;;-268.260;-535.020;552;285
510350;2;S;DIAMANTINO;MT;N;S;N;N;1906;;;-144.090;-564.460;269;7630
150293;9;S;DOM ELISEU;PA;N;S;N;N;1989;;;-42.850;-475.050;180;5267
430655;1;S;DOM PEDRO DE ALCANTARA;RS;N;N;N;N;1997;;;-293.690;-498.500;37;78
290860;6;S;CONDE;BA;N;N;N;N;1935;;;-118.140;-376.110;12;950
292895;0;S;SAO DOMINGOS;BA;N;N;S;N;1990;;;-115.030;-395.420;0;265
150715;1;S;SAO DOMINGOS DO ARAGUAIA;PA;N;S;N;N;1993;;;-55.380;-487.330;130;1392
320465;8;S;SAO DOMINGOS DO NORTE;ES;N;N;N;N;1993;;;-191.440;-406.240;180;299
292910;7;S;SAO FELIPE;BA;N;N;N;N;1939;;;-128.470;-390.890;195;197
292905;7;S;SAO FELIX DO CORIBE;BA;N;N;S;N;1990;;;-134.020;-441.950;40;846
251370;3;S;SANTA RITA;PB;N;N;N;N;1897;;;-71.140;-349.780;16;726
315920;9;S;SANTA RITA DE CALDAS;MG;N;N;N;N;1943;;;-220.290;-463.370;1072;502
315935;7;S;SANTA RITA DE MINAS;MG;N;N;N;N;1993;;;-198.750;-421.320;950;67
315950;6;S;SANTA RITA DO ITUETO;MG;N;N;N;N;1962;;;-193.600;-413.800;320;486
354750;2;S;SANTA RITA DO PASSA QUATRO;SP;N;N;N;N;1885;;;-217.100;-474.780;748;752
260660;6;S;IBIMIRIM;PE;N;N;S;N;1963;;;-85.410;-376.900;401;2033
351940;2;S;IBIRA;SP;N;N;N;N;1921;;;-210.800;-492.410;446;270
291270;7;S;IBIRAPITANGA;BA;N;N;N;N;1961;;;-141.640;-393.740;113;470
291300;2;S;IBITIARA;BA;N;N;S;N;1934;;;-126.520;-422.180;889;1748
313000;2;S;IBITURUNA;MG;N;N;N;N;1962;;;-211.530;-447.480;892;158
410990;6;S;ICARAIMA;PR;N;N;N;S;1960;;;-233.960;-536.140;305;675
320260;3;S;ICONHA;ES;N;N;N;N;1891;;;-207.930;-408.110;8;202
313010;1;S;IGARAPE;MG;N;N;N;N;1962;;;-200.700;-443.020;786;109
312710;7;S;FRUTAL;MG;N;N;N;N;1885;;;-200.250;-489.410;516;2429
312720;6;S;FUNILANDIA;MG;N;N;N;N;1962;;;-193.680;-440.560;690;201
250625;1;S;GADO BRAVO;PB;N;N;S;N;1997;;;-75.830;-357.910;400;192
240410;1;S;GALINHOS;RN;N;N;S;N;1963;;;-50.910;-362.750;2;342
280240;3;S;GARARU;SE;N;N;S;N;1877;;;-99.680;-370.830;16;644
420590;2;S;GASPAR;SC;N;N;N;N;1934;;;-269.310;-489.590;18;386
291125;3;S;GAVIAO;BA;N;N;S;N;1986;;;-114.710;-397.840;312;335
351710;9;S;GLICERIO;SP;N;N;N;N;1925;;;-213.840;-502.110;400;274
210430;5;S;GODOFREDO VIANA;MA;N;S;N;N;1964;;;-14.030;-457.800;10;640
520840;0;S;GOIANAPOLIS;GO;N;N;N;N;1958;;;-165.110;-490.240;982;162
291150;1;S;GONGOGI;BA;N;N;N;N;1962;;;-143.220;-394.650;115;198
520915;0;S;GOUVELANDIA;GO;N;N;N;N;1989;;;-186.420;-500.660;395;830
420600;9;S;GOVERNADOR CELSO RAMOS;SC;N;N;N;N;1963;;;-273.150;-485.590;40;93
210460;2;S;GOVERNADOR EUGENIO BARROS;MA;N;S;N;N;1961;;;-53.230;-442.470;145;816
110100;5;S;GOVERNADOR JORGE TEIXEIRA;RO;N;S;N;N;1993;;;-106.100;-627.370;190;5067
210462;8;S;GOVERNADOR LUIZ ROCHA;MA;N;S;N;N;1997;;;-54.690;-440.740;119;372
230465;7;S;GRACA;CE;N;N;S;N;1989;;;-40.460;-407.530;179;281
221010;2;S;SAO JOSE DO PEIXE;PI;N;N;S;N;1956;;;-74.940;-425.640;170;1339
510729;7;S;SAO JOSE DO POVO;MT;N;S;N;N;1993;;;-164.650;-542.550;281;444
354980;5;S;SAO JOSE DO RIO PRETO;SP;N;N;N;N;1894;;;-208.200;-493.790;489;431
241240;1;S;SAO JOSE DO SERIDO;RN;N;N;S;N;1962;;;-64.490;-368.780;207;174
520280;9;S;AVELINOPOLIS;GO;N;N;N;N;1963;;;-164.660;-497.580;729;164
210120;2;S;BACABAL;MA;N;S;N;N;1920;;;-42.250;-447.800;21;1682
250140;1;S;BAIA DA TRAICAO;PB;N;N;N;N;1962;;;-66.880;-349.360;2;102
260810;7;S;JOAO ALFREDO;PE;N;N;S;N;1935;;;-78.560;-355.880;328;133
130190;2;S;ITACOATIARA;AM;N;S;N;N;1874;;;-31.430;-584.440;26;8891
291510;6;S;ITAGI;BA;N;N;S;N;1960;;;-141.630;-400.060;258;303
320270;2;S;ITAGUACU;ES;N;N;N;N;1914;;;-198.020;-408.560;157;530
411090;4;S;ITAGUAJE;PR;N;N;N;N;1954;;;-226.180;-519.660;349;190
240485;3;S;ITAJA;RN;N;N;S;N;1997;;;-56.440;-368.710;55;203
352200;0;S;ITAJU;SP;N;N;N;N;1953;;;-219.810;-488.050;498;228
313250;3;S;ITAMARANDIBA;MG;N;N;N;N;1862;;;-178.570;-428.590;910;2736
313270;1;S;ITAMBACURI;MG;N;N;N;N;1923;;;-180.310;-416.850;356;1418
411125;8;S;ITAPERUCU;PR;N;N;N;N;1993;;;-252.200;-493.480;995;312
291640;1;S;ITAPETINGA;BA;N;N;S;N;1952;;;-152.490;-402.480;279;1609
352250;5;S;ITAPEVI;SP;N;N;N;N;1959;;;-235.490;-469.340;770;91
352260;4;S;ITAPIRA;SP;N;N;N;N;1858;;;-224.360;-468.220;643;517
521100;8;S;ITAPIRAPUA;GO;N;N;N;N;1958;;;-158.230;-506.130;348;2043
250710;1;S;ITAPOROROCA;PB;N;N;N;N;1961;;;-68.300;-352.470;81;146
500460;1;S;ITAQUIRAI;MS;N;N;N;S;1980;;;-234.740;-541.850;340;2063
230655;3;S;ITAREMA;CE;N;N;N;N;1986;;;-29.200;-399.150;34;720
330225;4;S;ITATIAIA;RJ;N;N;N;N;1989;;;-224.960;-445.630;390;224
291685;6;S;ITATIM;BA;N;N;S;N;1990;;;-127.120;-396.980;260;574
313375;8;S;ITAU DE MINAS;MG;N;N;N;N;1989;;;-207.390;-467.520;735;154
411130;8;S;ITAUNA DO SUL;PR;N;N;N;N;1961;;;-227.310;-528.870;482;128
352370;1;S;ITIRAPUA;SP;N;N;N;N;1948;;;-206.410;-472.190;865;161
291700;3;S;ITIUBA;BA;N;N;S;N;1935;;;-106.910;-398.530;377;1730
352390;9;S;ITU;SP;N;N;N;N;1657;;;-232.640;-472.990;583;639
313410;3;S;ITUETA;MG;N;N;N;N;1948;;;-193.940;-411.700;98;454
270320;5;S;IGREJA NOVA;AL;N;N;N;N;1890;;;-101.250;-366.620;14;428
260690;3;S;IGUARACY;PE;N;N;S;N;1963;;;-78.350;-375.150;571;838
410980;7;S;IBIPORA;PR;N;N;N;N;1947;;;-232.690;-510.480;497;300
320250;4;S;IBIRACU;ES;N;N;N;N;1891;;;-198.320;-403.700;36;199
420690;0;S;IBIRAMA;SC;N;N;N;N;1934;;;-270.570;-495.180;150;246
430995;1;S;IBIRAPUITA;RS;N;N;N;N;1989;;;-286.240;-525.110;641;307
431000;9;S;IBIRUBA;RS;N;N;N;S;1954;;;-286.280;-530.900;416;611
230535;7;S;ICAPUI;CE;N;N;S;N;1986;;;-47.130;-373.550;5;428
313005;1;S;ICARAI DE MINAS;MG;N;N;N;N;1993;;;-162.170;-449.060;595;616
291330;9;S;ICHU;BA;N;N;S;N;1962;;;-117.490;-391.920;280;127
240460;6;S;IELMO MARINHO;RN;N;N;S;N;1963;;;-58.240;-355.530;65;305
250260;7;S;IGARACY;PB;N;N;S;N;1961;;;-71.810;-381.490;313;192
251470;1;S;SAO JOSE DO SABUGI;PB;N;N;S;N;1961;;;-67.760;-367.990;333;206
431862;2;S;SAO JOSE DOS AUSENTES;RS;N;N;N;N;1993;;;-287.480;-500.660;116;1176
510710;7;S;SAO JOSE DOS QUATRO MARCOS;MT;N;S;N;S;1979;;;-156.210;-581.760;230;1280
316370;6;S;SAO LOURENCO;MG;N;N;N;N;1927;;;-221.160;-450.540;874;57
221035;9;S;SAO LOURENCO DO PIAUI;PI;N;N;S;N;1993;;;-91.690;-425.450;0;683
522010;8;S;SAO LUIS DE MONTES BELOS;GO;N;N;N;N;1953;;;-165.250;-503.720;579;826
522015;7;S;SAO LUIZ DO NORTE;GO;N;N;N;N;1989;;;-148.630;-493.290;564;586
355010;0;S;SAO MANUEL;SP;N;N;N;N;1885;;;-227.310;-485.710;709;651
431910;9;S;SAO MARTINHO;RS;N;N;N;S;1963;;;-277.070;-539.690;448;171
211150;8;S;SAO MATEUS DO MARANHAO;MA;N;S;N;N;1961;;;-40.400;-444.700;44;783
221038;3;S;SAO MIGUEL DA BAIXA GRANDE;PI;N;N;N;N;1997;;;-58.640;-421.860;160;384
251500;5;S;SAO MIGUEL DE TAIPU;PB;N;N;N;N;1961;;;-72.500;-352.100;45;92
221039;1;S;SAO MIGUEL DO FIDALGO;PI;N;N;S;N;1997;;;-75.860;-423.700;200;802
412570;4;S;SAO MIGUEL DO IGUACU;PR;N;N;N;S;1961;;;-253.480;-542.380;312;851
270870;9;S;SAO MIGUEL DOS MILAGRES;AL;N;N;N;N;1960;;;-92.660;-353.730;1;65
431935;6;S;SAO PEDRO DA SERRA;RS;N;N;N;N;1993;;;-294.210;-515.130;463;35
431830;9;S;SAO GABRIEL;RS;N;N;N;S;1846;;;-303.360;-543.200;114;5019
500769;5;S;SAO GABRIEL DO OESTE;MS;N;N;N;N;1980;;;-193.950;-545.660;658;3864
355420;1;S;TEJUPA;SP;N;N;N;N;1964;;;-233.430;-493.760;765;296
251540;1;S;SAO VICENTE DO SERIDO;PB;N;N;S;N;1961;;;-69.340;-364.020;631;276
293070;9;S;SIMOES FILHO;BA;N;N;N;N;1961;;;-127.840;-384.040;52;192
432026;3;S;SEGREDO;RS;N;N;N;N;1989;;;-292.690;-530.120;330;247
211130;0;S;SAO LUIS;MA;S;S;N;N;1612;;;-25.300;-443.030;24;827
521990;2;S;SAO FRANCISCO DE GOIAS;GO;N;N;N;N;1953;;;-159.310;-492.610;747;339
431710;3;S;SANT'ANA DO LIVRAMENTO;RS;N;N;N;S;1857;;;-308.910;-555.330;208;6950
354625;6;S;SANTA CRUZ DA ESPERANCA;SP;N;N;N;N;1997;;;-212.910;-474.300;612;147
421480;5;S;RIO DO SUL;SC;N;N;N;N;1930;;;-272.140;-496.430;341;258
241110;6;S;RUY BARBOSA;RN;N;N;S;N;1962;;;-58.810;-359.350;168;125
261153;3;S;QUIXABA;PE;N;N;S;N;1993;;;-77.200;-378.480;542;209
412020;0;S;PORTO RICO;PR;N;N;N;N;1963;;;-227.720;-532.670;252;217
353820;4;S;PINHALZINHO;SP;N;N;N;N;1964;;;-227.790;-465.910;910;154
210830;6;S;PENALVA;MA;N;S;N;N;1871;;;-32.940;-451.740;17;785
411885;7;S;PEROBAL;PR;N;N;N;S;1997;;;-238.960;-534.100;402;406
353520;0;S;PALMEIRA D'OESTE;SP;N;N;N;N;1959;;;-204.160;-507.620;433;320
261030;1;S;PARANATAMA;PE;N;N;S;N;1963;;;-89.210;-366.580;879;230
270644;8;S;PARIPUEIRA;AL;N;N;N;N;1993;;;-94.650;-355.520;0;92
353490;6;S;PACAEMBU;SP;N;N;N;N;1948;;;-215.620;-512.610;415;339
431295;5;S;NOVA BOA VISTA;RS;N;N;N;S;1993;;;-279.940;-529.790;435;94
251010;5;S;NOVA FLORESTA;PB;N;N;S;N;1959;;;-64.550;-362.030;666;58
411721;4;S;NOVA SANTA BARBARA;PR;N;N;N;N;1993;;;-235.970;-507.240;736;71
353325;4;S;NOVAIS;SP;N;N;N;N;1993;;;-209.920;-489.190;555;116
354230;5;S;REDENCAO DA SERRA;SP;N;N;N;N;1877;;;-232.670;-455.370;730;309
354250;3;S;REGINOPOLIS;SP;N;N;N;N;1948;;;-218.880;-492.250;391;409
251270;5;S;REMIGIO;PB;N;N;S;N;1957;;;-69.030;-358.340;593;178
330420;1;S;RESENDE;RJ;N;N;N;N;1801;;;-224.690;-444.470;407;1113
412170;3;S;RESERVA;PR;N;N;N;N;1921;;;-246.500;-508.510;938;1635
315440;8;S;RESSAQUINHA;MG;N;N;N;N;1953;;;-210.630;-437.630;1123;188
311360;2;S;CAREACU;MG;N;N;N;N;1953;;;-220.430;-456.990;816;181
311380;0;S;CARMESIA;MG;N;N;N;N;1962;;;-190.890;-431.420;551;258
311535;9;S;CATAS ALTAS;MG;N;N;N;N;1997;;;-200.750;-434.080;752;240
311540;9;S;CATAS ALTAS DA NORUEGA;MG;N;N;N;N;1962;;;-206.900;-434.980;752;143
311630;8;S;CIPOTANEA;MG;N;N;N;N;1953;;;-209.050;-433.660;660;153
311690;2;S;COMENDADOR GOMES;MG;N;N;N;N;1948;;;-196.980;-490.810;557;1042
311940;1;S;CORONEL FABRICIANO;MG;N;N;N;N;1948;;;-195.190;-426.290;250;221
311990;6;S;CORREGO DO BOM JESUS;MG;N;N;N;N;1953;;;-226.300;-460.200;911;123
312087;0;S;CURRAL DE DENTRO;MG;N;N;S;N;1997;;;-159.380;-418.440;890;570
312090;4;S;CURVELO;MG;N;N;N;N;1831;;;-187.560;-444.310;632;3295
312260;3;S;DOM JOAQUIM;MG;N;N;N;N;1938;;;-189.670;-432.560;546;406
312352;8;S;DURANDE;MG;N;N;N;N;1993;;;-202.030;-417.980;705;217
312550;7;S;SAO GONCALO DO RIO PRETO;MG;N;N;N;N;1986;;;-180.040;-433.910;742;313
312650;5;S;FRANCISCO BADARO;MG;N;N;S;N;1962;;;-169.930;-423.520;398;463
312690;1;S;FREI INOCENCIO;MG;N;N;N;N;1962;;;-185.450;-419.220;195;468
312850;1;S;GUARARA;MG;N;N;N;N;1890;;;-217.320;-430.380;558;88
312960;8;S;IBIAI;MG;N;N;N;N;1962;;;-168.610;-449.140;470;870
313230;5;S;ITAIPE;MG;N;N;N;N;1962;;;-174.020;-416.690;847;480
313535;7;S;JAPONVAR;MG;N;N;S;N;1997;;;-159.950;-442.700;700;376
313580;3;S;JEQUITINHONHA;MG;N;N;S;N;1911;;;-164.340;-410.030;223;3517
313660;3;S;NOVA UNIAO;MG;N;N;N;N;1987;;;-196.900;-435.800;937;171
313665;2;S;JUATUBA;MG;N;N;N;N;1993;;;-199.520;-443.430;737;96
313710;6;S;LAGAMAR;MG;N;N;N;N;1962;;;-181.780;-468.080;836;1472
313720;5;S;LAGOA DA PRATA;MG;N;N;N;N;1938;;;-200.230;-455.440;655;439
313740;3;S;LAGOA DOURADA;MG;N;N;N;N;1911;;;-209.140;-440.780;1080;479
313790;8;S;LAMIM;MG;N;N;N;N;1962;;;-207.900;-434.740;732;118
313925;0;S;MAMONAS;MG;N;N;S;N;1993;;;-150.500;-429.490;681;290
314420;1;S;NACIP RAYDAN;MG;N;N;N;N;1962;;;-184.590;-422.490;332;228
314625;5;S;PADRE CARVALHO;MG;N;N;S;N;1997;;;-163.640;-425.150;750;449
240040;6;S;AGUA NOVA;RN;N;N;S;N;1963;;;-62.090;-382.970;270;50
290060;3;S;AIQUARA;BA;N;N;N;N;1962;;;-141.290;-398.880;198;195
510035;9;S;ALTO BOA VISTA;MT;N;S;N;N;1993;;;-116.740;-513.880;0;2241
170100;2;S;ANANAS;TO;N;S;N;N;1989;;;-63.660;-480.730;220;1587
520150;4;S;APORE;GO;N;N;N;N;1958;;;-189.650;-519.260;538;2900
290225;2;S;ARATACA;BA;N;N;N;N;1986;;;-152.630;-394.140;152;396
270040;9;S;ATALAIA;AL;N;N;N;N;1764;;;-95.020;-360.230;54;531
220710;8;S;OLHO D'AGUA DO PIAUI;PI;N;N;N;N;1997;;;-58.410;-425.750;235;220
110001;5;S;ALTA FLORESTA D'OESTE;RO;N;S;N;S;1986;;;-119.290;-619.960;350;7066
241030;6;S;SERRA CAIADA;RN;N;N;S;N;1953;;;-61.060;-357.130;129;167
520815;2;S;GAMELEIRA DE GOIAS;GO;N;N;N;N;2001;;;-164.635;-486.701;0;595
220779;3;S;PAU D'ARCO DO PIAUI;PI;N;N;N;N;2001;;;-52.610;-423.940;0;426
291955;3;S;LUIS EDUARDO MAGALHAES;BA;N;N;N;N;2001;;;-120.920;-458.050;0;4018
430003;4;S;ACEGUA;RS;N;N;N;S;2001;;;-318.680;-541.620;0;1549
430223;8;S;BOA VISTA DO INCRA;RS;N;N;N;N;2001;;;-288.190;-533.870;0;503
430461;4;S;CANUDOS DO VALE;RS;N;N;N;N;2001;;;-293.230;-522.340;0;82
430465;5;S;CAPAO DO CIPO;RS;N;N;N;S;2001;;;-289.250;-546.920;0;1022
430583;5;S;COQUEIRO BAIXO;RS;N;N;N;N;2001;;;-291.780;-520.930;0;112
430613;0;S;CRUZALTENSE;RS;N;N;N;S;2001;;;-276.680;-526.490;0;165
431065;2;S;ITATI;RS;N;N;N;N;2001;;;-294.880;-501.050;0;201
431123;9;S;LAGOA BONITA DO SUL;RS;N;N;N;N;2001;;;-294.890;-530.130;0;108
431346;6;S;NOVO XINGU;RS;N;N;N;S;2001;;;-277.470;-530.540;0;80
431531;3;S;QUATRO IRMAOS;RS;N;N;N;S;2001;;;-278.210;-524.390;0;267
431861;4;S;SAO JOSE DO SUL;RS;N;N;N;N;2001;;;-295.310;-514.820;0;60
431936;4;S;SAO PEDRO DAS MISSOES;RS;N;N;N;S;2001;;;-270.770;-532.460;0;83
421175;1;S;OTACILIO COSTA;SC;N;N;N;N;1982;;;-274.830;-501.220;884;846
421180;1;S;OURO;SC;N;N;N;N;1963;;;-273.410;-516.180;485;206
314600;8;S;OURO FINO;MG;N;N;N;N;1880;;;-222.830;-463.690;908;533
314620;6;S;OURO VERDE DE MINAS;MG;N;N;N;N;1962;;;-180.710;-412.700;380;174
260765;3;S;ITAMBE;PE;N;N;N;N;1867;;;-74.100;-351.130;179;304
352320;6;S;ITARARE;SP;N;N;N;N;1893;;;-241.150;-493.410;740;1003
352030;1;S;IGUAPE;SP;N;N;N;N;1635;;;-247.080;-475.550;3;1980
411020;1;S;INACIO MARTINS;PR;N;N;N;N;1960;;;-255.710;-510.790;1202;936
140028;2;S;IRACEMA;RR;N;S;N;S;1997;;;21.820;-610.410;80;14119
312860;0;S;GUARDA-MOR;MG;N;N;N;N;1962;;;-177.710;-470.980;616;2065
291200;4;S;IBIASSUCE;BA;N;N;S;N;1962;;;-142.590;-422.570;574;382
291340;8;S;IGAPORA;BA;N;N;S;N;1960;;;-137.730;-427.140;765;789
420580;3;S;GARUVA;SC;N;N;N;N;1963;;;-260.270;-488.550;25;501
260640;8;S;GRAVATA;PE;N;N;S;N;1881;;;-82.010;-355.650;447;513
410770;2;S;FENIX;PR;N;N;N;N;1960;;;-239.160;-519.790;365;234
420545;6;S;FORQUILHINHA;SC;N;N;N;N;1990;;;-287.470;-494.720;42;181
430781;5;S;ESTRELA VELHA;RS;N;N;N;N;1997;;;-291.770;-531.590;394;281
312100;1;S;DATAS;MG;N;N;N;N;1962;;;-184.460;-436.560;1231;309
312180;3;S;DIONISIO;MG;N;N;N;N;1948;;;-198.430;-427.770;355;343
290870;5;S;CONDEUBA;BA;N;N;S;N;1860;;;-148.950;-419.690;680;1236
410655;5;S;CORUMBATAI DO SUL;PR;N;N;N;N;1989;;;-241.010;-521.200;601;164
311600;1;S;CHALE;MG;N;N;N;N;1962;;;-200.440;-416.880;370;212
500295;1;S;CHAPADAO DO SUL;MS;N;N;N;N;1989;;;-187.940;-526.230;790;3850
170555;7;S;COMBINADO;TO;N;S;N;N;1989;;;-127.920;-465.390;383;209
351110;2;S;CATANDUVA;SP;N;N;N;N;1917;;;-211.380;-489.730;503;292
420415;2;S;CELSO RAMOS;SC;N;N;N;N;1990;;;-276.340;-513.360;778;207
210260;6;S;CANDIDO MENDES;MA;N;S;N;N;1948;;;-14.470;-457.170;10;1731
250310;0;S;CABACEIRAS;PB;N;N;S;N;1834;;;-74.890;-362.870;388;400
320110;0;S;BOM JESUS DO NORTE;ES;N;N;N;N;1963;;;-211.140;-416.720;70;89
260250;6;S;BREJINHO;PE;N;N;S;N;1963;;;-73.490;-372.860;737;106
350055;0;S;AGUAS DE SANTA BARBARA;SP;N;N;N;N;1876;;;-228.810;-492.390;644;408
230060;6;S;ALTANEIRA;CE;N;N;S;N;1958;;;-70.020;-397.410;661;73
410100;2;S;AMPERE;PR;N;N;N;S;1961;;;-259.150;-534.730;521;298
410110;1;S;ANDIRA;PR;N;N;N;N;1943;;;-230.510;-502.290;470;234
230770;0;S;MARANGUAPE;CE;N;N;S;N;1851;;;-38.900;-386.860;80;590
270470;8;S;MARECHAL DEODORO;AL;N;N;N;N;1636;;;-97.100;-358.950;31;333
411500;2;S;MARILENA;PR;N;N;N;N;1967;;;-227.360;-530.400;380;232
240740;1;S;MARTINS;RN;N;N;S;N;1841;;;-60.880;-379.110;703;169
314070;4;S;MATEUS LEME;MG;N;N;N;N;1938;;;-199.860;-444.280;813;302
160027;9;S;LARANJAL DO JARI;AP;N;S;N;S;1989;;;-0.8420;-525.160;22;30966
352660;5;S;LAVRINHAS;SP;N;N;N;N;1944;;;-225.710;-449.020;508;166
352740;5;S;LUCELIA;SP;N;N;N;N;1944;;;-217.200;-510.190;438;314
421003;5;S;LUZERNA;SC;N;N;N;N;1997;;;-271.330;-514.670;511;116
260900;6;S;MACAPARANA;PE;N;N;N;N;1931;;;-75.550;-354.530;350;126
250870;3;S;MAE D'AGUA;PB;N;N;S;N;1961;;;-72.590;-374.270;414;177
352560;7;S;JOAO RAMALHO;SP;N;N;N;N;1959;;;-222.500;-507.680;551;416
220550;8;S;JOSE DE FREITAS;PI;N;N;N;N;1924;;;-47.560;-425.760;138;1538
240610;6;S;JUCURUTU;RN;N;N;S;N;1935;;;-60.340;-370.200;63;933
260840;4;S;JUREMA;PE;N;N;S;N;1928;;;-87.180;-361.360;723;148
170410;5;S;CENTENARIO;TO;N;S;N;N;1993;;;-89.510;-473.360;0;1954
170610;0;S;CRISTALANDIA;TO;N;S;N;N;1989;;;-106.000;-491.930;286;1848
170830;4;S;GOIANORTE;TO;N;S;N;N;1989;;;-87.760;-489.320;256;1800
171245;4;S;LUZINOPOLIS;TO;N;S;N;N;1997;;;-61.820;-478.560;250;279
171280;1;S;MAURILANDIA DO TOCANTINS;TO;N;S;N;N;1993;;;-59.530;-475.060;0;738
171700;8;S;PINDORAMA DO TOCANTINS;TO;N;S;N;N;1989;;;-111.390;-475.790;429;1559
171800;6;S;PORTO ALEGRE DO TOCANTINS;TO;N;S;N;N;1989;;;-116.090;-470.490;387;501
171888;1;S;SANTA MARIA DO TOCANTINS;TO;N;S;N;N;1993;;;-87.970;-477.950;310;1410
171889;9;S;SANTA RITA DO TOCANTINS;TO;N;S;N;N;1997;;;-108.610;-489.140;280;3274
171890;7;S;SANTA ROSA DO TOCANTINS;TO;N;S;N;N;1989;;;-114.490;-481.210;310;1796
172000;2;S;SANTA TEREZINHA DO TOCANTINS;TO;N;S;N;N;1997;;;-64.340;-476.730;250;269
172010;1;S;SAO BENTO DO TOCANTINS;TO;N;S;N;N;1993;;;-59.150;-480.600;230;1105
210043;6;S;ALTO ALEGRE DO MARANHAO;MA;N;S;N;N;1997;;;-42.130;-444.460;50;420
231330;2;S;TAUA;CE;N;N;S;N;1929;;;-60.030;-402.930;402;4018
316850;7;S;TEIXEIRAS;MG;N;N;N;N;1938;;;-206.510;-428.570;648;166
355430;0;S;TEODORO SAMPAIO;SP;N;N;N;N;1964;;;-225.330;-521.680;321;1556
270915;2;S;TEOTONIO VILELA;AL;N;N;N;N;1987;;;-99.050;-363.530;156;297
522108;0;S;TERESINA DE GOIAS;GO;N;N;N;N;1989;;;-137.760;-472.650;754;774
150796;1;S;TERRA ALTA;PA;N;S;N;N;1993;;;-10.380;-479.080;35;206
510805;5;S;TERRA NOVA DO NORTE;MT;N;S;N;N;1986;;;-105.170;-552.310;250;2302
150797;9;S;TERRA SANTA;PA;N;S;N;N;1993;;;-21.040;-564.870;18;1900
421800;4;S;TIJUCAS;SC;N;N;N;N;1859;;;-272.410;-486.340;2;276
421820;2;S;TIMBO;SC;N;N;N;N;1934;;;-268.230;-492.720;68;127
316900;0;S;TOCANTINS;MG;N;N;N;N;1948;;;-211.750;-430.180;363;173
412770;0;S;TOLEDO;PR;N;N;N;S;1951;;;-247.140;-537.430;560;1197
293020;4;S;SENTO SE;BA;N;N;S;N;1832;;;-97.460;-418.850;410;12871
293040;2;S;SERRA PRETA;BA;N;N;S;N;1953;;;-121.600;-393.320;311;536
412635;5;S;SERRANOPOLIS DO IGUACU;PR;N;N;N;S;1997;;;-253.800;-540.520;320;483
241350;8;S;SERRINHA;RN;N;N;S;N;1963;;;-62.760;-354.990;90;193
412650;4;S;SERTANOPOLIS;PR;N;N;N;N;1934;;;-230.590;-510.360;361;505
355180;1;S;SETE BARRAS;SP;N;N;N;N;1959;;;-243.880;-479.260;30;1052
241360;7;S;SEVERIANO MELO;RN;N;N;S;N;1963;;;-57.770;-379.580;147;157
355200;7;S;SILVEIRAS;SP;N;N;N;N;1864;;;-226.640;-448.530;615;414
522068;6;S;SIMOLANDIA;GO;N;N;N;N;1989;;;-144.740;-464.830;500;347
432067;7;S;SINIMBU;RS;N;N;N;N;1993;;;-295.390;-525.220;77;510
412660;3;S;SIQUEIRA CAMPOS;PR;N;N;N;N;1920;;;-236.890;-498.340;675;278
522070;2;S;SITIO D'ABADIA;GO;N;N;N;N;1850;;;-148.050;-462.530;748;1598
211180;5;S;SITIO NOVO;MA;N;S;N;N;1961;;;-58.780;-466.990;260;3114
432070;1;S;SOBRADINHO;RS;N;N;N;N;1927;;;-294.210;-530.290;427;130
251600;3;S;SOLANEA;PB;N;N;S;N;1953;;;-67.780;-356.970;626;265
421770;9;S;SOMBRIO;SC;N;N;N;N;1953;;;-291.040;-496.290;15;142
430650;2;S;DOM FELICIANO;RS;N;N;N;N;1963;;;-307.040;-521.080;154;1260
231380;7;S;URUBURETAMA;CE;N;N;S;N;1899;;;-36.250;-395.080;125;97
421895;4;S;URUPEMA;SC;N;N;N;N;1989;;;-279.530;-498.730;1350;353
432252;5;S;VALE VERDE;RS;N;N;N;N;1997;;;-297.870;-521.840;91;329
522185;8;S;VALPARAISO DE GOIAS;GO;N;N;N;N;1997;;;-160.660;-479.790;1080;60
293315;8;S;VARZEA NOVA;BA;N;N;S;N;1986;;;-112.590;-409.420;742;1165
432290;5;S;VIADUTOS;RS;N;N;N;N;1959;;;-275.690;-520.200;645;268
421920;0;S;VIDAL RAMOS;SC;N;N;N;N;1956;;;-273.920;-493.560;370;339
432150;1;S;TORRES;RS;N;N;N;N;1890;;;-293.350;-497.270;16;162
